#,PU_LOC_ID,STATE,LGA,RA,PU,BUILDING_TYPE_ID,LAT,LONG,PU_LOC_NUM_AFFILIATIONS,PU_LOC_DESC,,,
20262,BN2312002,BN,23,12,2,16,6.655933226,9.088011009,0,THE PU IS LOCATED UNDER SOME BIG TREES IN THE VILLAGE MARKET SQUARE WHICH IS ALSO THE VILLAGE SQUARE .,,,
20263,BN2312003,BN,23,12,3,16,6.655420496,9.095369744,0,THE PU IS LOCATED UNDER THE TREE BESIDE THE LEPROSY CLINIC PREMISES THAT IS SITUATED WITHIN THE VILLAGE MARKET SQUARE.,,,
20264,BN2312004,BN,23,12,4,16,6.661010753,9.108920792,0,THE PU IS LOCATED UNDER SOME TREES IN THE VILLAGE MARKET SQUARE BESIDE THE VILLAGE WATER TANK RESERVOUR.,,,
20265,BN2312005,BN,23,12,5,4,6.678036039,9.118925809,0,"THE PU IS LOCATED IN FRONT OF A CLASS ROOM BLOCK,THE IS THE ONLY L.G.A SCHOOL IN THE VILLAGE.",,,
20266,BN2312006,BN,23,12,6,4,6.678024064,9.118948367,0,THE PU IS LOCATED UNDER SOME TREES BESIDE THE SCHOOL PLAYING GROUND.,,,
20267,BN2312007,BN,23,12,7,4,6.679210486,9.106441495,0,THE PU IS LOCASTED INFRONT OF A CLASSROOM BLOCK THE SCHOOL IS THE ONLY PRIMARY SCHOOL IN THE VILLAGE.,,,
20268,BN2312008,BN,23,12,8,7,6.657298744,9.096897659,0,THE PU IS LOCATED UNDER A TREE BEHIND YARKWAN L.G.A PRIMARY SCHOOL PLAYING GROUND.,,,
20269,BO0101001,BO,1,1,1,4,13.48857732,13.32782798,0,PU IS LOCATED IN FRONT OF A VIEWING CENTRE ANNEXING THE PRIMARY SCHOOL IN AREGE.,,,
20270,BO0101002,BO,1,1,2,10,13.3778096,13.50417541,0,PU IS IN FRONT OF THE VILLAGE BULLAMA'S RESIDENCE,,,
20271,BO0101003,BO,1,1,3,4,13.35677778,13.42430596,0,PU IS SITUATED IN FRONT OF THE PRIMARY SCHOOL IN METELE.,,,
20272,BO0101004,BO,1,1,4,4,13.35678957,13.42434081,0,PU IS SITUATED IN FRONT OF THE PRIMARY SCHOOL IN METELE.,,,
20273,BO0101005,BO,1,1,5,16,13.31225819,13.50942854,0,PU IS SITUATED IN A COMMERCIAL AREA IN KANAMMAN,,,
20274,BO0101006,BO,1,1,6,10,13.37734738,13.50899848,0,PU IS IN FROPNT OF THE VILLAGE HEAD'S RESD.,,,
20275,BO0101007,BO,1,1,7,10,13.37737913,13.50904539,0,PU IS IN FROPNT OF THE VILLAGE HEAD'S RESD.,,,
20276,BO0101008,BO,1,1,8,16,13.37826998,13.50648707,0,PU IS SITUATED IN THE VILLAGE SQUARE OF TUMBIN GINI.,,,
20277,BO0101009,BO,1,1,9,10,13.37806188,13.50479863,0,PU IS LOCATED UNDER A TATCHED SHADE CLOSE TO THE MAIGARI'S RESD.,,,
20278,BO0102001,BO,1,2,1,4,13.148612,13.17386697,0,PU is under a tree serving as the pri. school.,,,
20279,BO0102002,BO,1,2,2,4,13.19758933,13.2641334,0,THE PU IS SITUATED IN FRONT OF THE PRIMARY SCHOOL BLOCK AT THE OUTSKIRTS OF THE VILLLAGE.,,,
20280,BO0102003,BO,1,2,3,16,13.14935874,13.17375373,0,Pu is located in the village square in Limbari,,,
20281,BO0103001,BO,1,3,1,16,13.40012466,12.86429199,0,PU IS IN THE COMMERCIAL AREA IN ALLA :  BY A ROAD SIDE CLOSE TO TALAM-VILLAGE,,,
20282,BO0103002,BO,1,3,2,10,13.52227414,13.0213052,0,PU IS SITUATED IN FRONT OF THE VILLAGE BUAMA'S RESIDENCE IN BULANGILA.,,,
20283,BO0103003,BO,1,3,3,4,13.49320501,12.99461048,0,THE PU IS SITUATED IN FRONT OF THE PRIMARY SCHOOL BLOCK IN FOGUWA,,,
20284,BO0103004,BO,1,3,4,10,13.47016452,12.97689858,0,PU IS LOCATED IN FRONT OF THE BULAMA'S RESIDENCE IN GAWASA.,,,
20285,BO0103005,BO,1,3,5,10,13.48066839,13.02141576,0,PU IS IN FRONT OF THE SHETIMA'S RESD. IN LARISKI.,,,
20286,BO0103006,BO,1,3,6,10,13.50830463,13.03676843,0,PU IS IN FRONT OF THE RESD. OF THE VILAGE BULAMA.,,,
20287,BO0103007,BO,1,3,7,10,13.46190036,12.87078663,0,PU IS SITUATED IN FRONT OF THE BULAMA'S HOUSE IN MUSUGUN.,,,
20288,BO0103008,BO,1,3,8,4,13.49679235,12.95149481,0,PU IS SITUATED IN THE PREMISES OF THE PRIMARY SCHOOL IN NGAMA.,,,
20289,BO0103009,BO,1,3,9,10,13.40508047,12.89029325,0,PU IS SITUATED IN FRONT OF  BULAMA SANDA'S HOUSE IN TALLAM.,,,
20290,BO0104001,BO,1,4,1,4,13.51536363,13.12242052,0,PU IS SITUATED IN FRONT OF THE PRI. SCH. BLK. IN DAYA,,,
20291,BO0104002,BO,1,4,2,16,13.51507194,13.08058935,0,PU IS SITUATED IN THE COMMERCIAL AREA IN JABULLAM-EAST.,,,
20292,BO0104003,BO,1,4,3,4,13.51612133,13.0765398,0,PU IS SITUATED IN THE PRI. SCH. PREMISES IN JABULLAM,,,
20293,BO0104004,BO,1,4,4,4,13.51610553,13.07655077,0,PU IS SITUATED IN THE PRI. SCH. PREMISES IN JABULLAM,,,
20294,BO0104005,BO,1,4,5,9,13.50891794,13.15940934,0,PU IS SITUATED IN THE PREMISES OF THE VILLAGE'S TV-VIEWING CENTRE.,,,
20295,BO0105001,BO,1,5,1,5,13.67092533,13.34007262,0,PU IS IN FRONT OF MALL.MODU'S RESD. IN MALAFATORI,,,
20296,BO0105002,BO,1,5,2,5,13.67366385,13.34100787,0,PU IS IN FRONT OF SELEMAN'S RESIDENCE IN AN OPEN SPACE IN THE TOWN OF MALAFATORI,,,
20297,BO0105003,BO,1,5,3,9,13.67074098,13.33574252,0,The pu is situated in front of the community viewing centre in malafatori,,,
20298,BO0105004,BO,1,5,4,4,13.62557472,13.34423421,0,"THE PU IS RIGHT IN FRONT OF THE PRI, SCH. IN DOGURU.",,,
20299,BO0105005,BO,1,5,5,4,13.67241252,13.33638883,0,THE PU IS LOCATED IN THE PREMISES OF THE SECONDARY SCHOOL IN MALAFATORI.,,,
20300,BO0105006,BO,1,5,6,7,13.66474137,13.34136833,0,PU IS SITUATED IN FRONT OF THE VILLAGE'S HEALTH CENTRE ANNEXING THE LOCAL GOVT. SECT.,,,
20301,BO0105007,BO,1,5,7,9,13.64334655,13.34733722,0,THE PU IS SITUATED IN FRONT OF A TV-VIEWING CENTRE IN THE VILAGE.,,,
20302,BO0105008,BO,1,5,8,5,13.67364557,13.33921389,0,THE PU IS IN FRONT OF THE LIMAN'S RESIDENCE IN MALAFATORI.,,,
20303,BO0106001,BO,1,6,1,16,13.67477602,13.33721969,0,THE PU IS SITUATED IN THE MARKRT SQUARE IN MALAFATORI,,,
20304,BO0106002,BO,1,6,2,5,13.67785222,13.34148609,0,Pu is situated in front of Alh. Musa's house in Budumari axis of Malafatori,,,
20305,BO0106003,BO,1,6,3,4,13.67905522,13.34582979,0,PU IS UNDER A TREE IN THE PREMISES OF DORO PRI. SCH. IN MALAFATORI,,,
20306,BO0106004,BO,1,6,4,10,13.67479421,13.33813447,0,PU IS IN FRONT OF THE LAWANTI'S RESD. IN MALAFATORI.,,,
20307,BO0106005,BO,1,6,5,10,13.67581985,13.3405343,0,PU IS SITUATED IN FRONT OF THE LIMANTI'S HOUSE IN MALAFATORI.,,,
20308,BO0106006,BO,1,6,6,10,13.67552244,13.33991238,0,PU IS IN FRONT OF THE LIMAN II'S RESIDENCE IN MALAFATORI.,,,
20309,BO0106007,BO,1,6,7,16,13.67441046,13.33579856,0,PU IS IN THE WESTHERN AXIS OF MALAFATORI MARKET,,,
20310,BO0106008,BO,1,6,8,10,13.69286619,13.37460496,0,PU IS SITUATED IN FRONT OF THE MAIGARI'S RESD. IN TUMBUN KASTINA CLOSE TO KANIRAM.,,,
20311,BO0106009,BO,1,6,9,5,13.6768212,13.33754581,0,PU IS LOCATED IN THE COMMERCIA AREA IN YASHINAM AXIS IN MALAFATORI.,,,
20312,BO0107001,BO,1,7,1,4,13.69392247,13.33828482,0,PU IS IN FRONT OF AFUNORI PRI. SCH. A SUB-OF MALAFATORI,,,
20313,BO0107002,BO,1,7,2,9,13.69757643,13.33783433,0,PU IS SITUATED IN FRONT OF A TV - VIEWING CENTRE,,,
20314,BO0107003,BO,1,7,3,10,13.67963619,13.33840013,0,PU IS IN FRONT OF BUSUGUNA-LAWANTI'S HOUSE IN MALAFATORI.,,,
20315,BO0107004,BO,1,7,4,5,13.68083025,13.33988973,0,PU IS IN FRONT OF WAKIIN-AWAN'S HOUSE IN MALAFATORI.,,,
20316,BO0107005,BO,1,7,5,10,13.69281418,13.37167225,0,THE PU IS SITUATED IN FRONT OF THE BULAMA'S RESIDENCE IN KANIRAM,,,
20317,BO0108001,BO,1,8,1,10,13.51139916,13.20360924,0,PU IS IN FRONT OF BULAMA ABACHA'S RESIDENCE IN NGAMMA---A COMMERCIAL AREA.,,,
20318,BO0108002,BO,1,8,2,10,13.54321216,13.21181804,0,POLLING UNIT IS LOCATED IN FRONT OF THE BULAMA'S RESIDENCE IN NGURO.,,,
20319,BO0108003,BO,1,8,3,4,13.51335153,13.15984284,0,PU IS IN FRONT OF THE PRIMARY SCHOOL BLOCK IN NGARWA,,,
20320,BO0108004,BO,1,8,4,4,13.5568506,13.23085755,0,Pu is situated in the premises of Yau primary schooll in Yau.,,,
20321,BO0109001,BO,1,9,1,4,13.61853648,13.26315611,0,PU IS SITUATED IN THE PREMISES OF ABADAM PRIMARI SCHOOL,,,
20322,BO0109002,BO,1,9,2,4,13.61852779,13.26317218,0,PU IS SITUATED IN THE PREMISES OF ABADAM PRIMARI SCHOOL,,,
20323,BO0109003,BO,1,9,3,4,13.61854279,13.26316228,0,PU IS SITUATED IN THE PREMISES OF ABADAM PRIMARI SCHOOL,,,
20324,BO0109004,BO,1,9,4,4,13.67626216,13.31731909,0,PU IS SITUATED IN FRONT OF THE PRIMARY SCHOOL IN BOSSO-KYARI.,,,
20325,BO0109005,BO,1,9,5,9,13.65519991,13.30454861,0,PU IS SITUATED IN FRONT OF THE TV VIEWING CENTRE IN BUA GANA,,,
20326,BO0109006,BO,1,9,6,5,13.65329113,13.28162157,0,THE PU IS SITUATED IN FRONT OF LATE MALL. BULTU'S HOUSE IN YAWA-KURA.,,,
20327,BO0110001,BO,1,10,1,5,13.61490085,13.26386529,0,PU IS SITUATED IN FRONT OF MALL. GARBA'S HOUSE IN ABADAM.,,,
20328,BO0110002,BO,1,10,2,4,13.61022721,13.26714035,0,THE PU IS LOCATED IN THE PREMISES OF GOVT.JNR.DAY SECONDARY SCHOOL ABADAM,,,
20329,BO0110003,BO,1,10,3,16,13.57113585,13.3414503,0,PU IS SITUATED UNDER A TREE IN THE VILLAGE'S SQUARE IN NJARA,,,
20330,BO0110004,BO,1,10,4,10,13.58147746,13.27267857,0,PU IS SITUATED IN FRONT OF THE BULAMA'S RESIDENCE IN SHETTIMA GANARI.,,,
20331,BO0110005,BO,1,10,5,4,13.61815563,13.26336643,0,PU IS IN FRONT OF YITUWA PRIMARY SCHOOL BEHIND ABADAM PRIMARY SCHOOL IN ABADAM,,,
20332,BO0110006,BO,1,10,6,5,13.61489952,13.26386466,0,PU IS SITUATED IN FRONT OF MALL. GARBA'S HOUSE IN ABADAM.,,,
20333,BO0201001,BO,2,1,1,5,10.64883493,12.91115966,0,Located in front of GALADIMMA'S Residence.,,,
20334,BO0201002,BO,2,1,2,5,10.64842704,12.91212161,0,Located in front REST HOUSE Close to AUDU BABUR Residence.,,,
20335,BO0201003,BO,2,1,3,5,10.64889967,12.91296353,0,Located in front of ALH SADIQ Residence under a tree.,,,
20336,BO0201004,BO,2,1,4,5,10.64839579,12.91367912,0,Located in front of Mallam ABBA KAFINTA Residence. Under trees.,,,
20337,BO0201005,BO,2,1,5,5,10.64805021,12.91086198,0,Located in front of Mallam ALI MAI'MAJI Residence.,,,
20338,BO0201006,BO,2,1,6,5,10.65201069,12.91129836,0,The PU is Located in front of LAWAN GUDUS Residence.,,,
20339,BO0201007,BO,2,1,7,5,10.66876528,12.96611288,0,The PU is Located under a tree in front of BULAMA KWAGI Residence.,,,
20340,BO0201008,BO,2,1,8,2,10.6485859,12.9767235,0,"The PU is Locatedat BULAMA KWAGI II,  in front of a CHURCH",,,
20341,BO0201009,BO,2,1,9,4,10.67141352,12.90479395,0,Located at C/BULGUMA Primary School. Under a tree.,,,
20342,BO0201010,BO,2,1,10,4,10.59911315,12.96992536,0,Located at  NJOMA Primary School in front of the HEAD MASTER'S Office.,,,
20343,BO0201011,BO,2,1,11,5,10.57513999,12.96874986,0,Located under a tree in front of BANJO GAJARE residence,,,
20344,BO0201012,BO,2,1,12,4,10.61332897,12.99571807,0,"Located at YIMIR Primary School, In front of class  TWO & THREE",,,
20345,BO0201013,BO,2,1,13,5,10.65035141,12.91199102,0,Located in front of Mallam ABBA GWANI Residence.,,,
20346,BO0201014,BO,2,1,14,5,10.65045129,12.91417048,0,Located in front of Mallam NBODAR Residence.,,,
20347,BO0201015,BO,2,1,15,5,10.56932169,12.98714268,0,Located in front of BULAMA'S Residence under a tree.,,,
20348,BO0201016,BO,2,1,16,4,10.66583537,12.963418,0,The Pu is Located at TABNG Primary School In front the HEAD MASTER'S Office.,,,
20349,BO0201017,BO,2,1,17,5,10.65664113,12.91348902,0,Located in front of BULAMA BOLORI Residence. Under a tree.,,,
20350,BO0202001,BO,2,2,1,4,10.63979748,13.17036103,0,Located in front of the HEAD MASTER'S Office.,,,
20351,BO0202002,BO,2,2,2,4,10.61475503,13.13262637,0,The PU is Located in front of class ONE,,,
20352,BO0202003,BO,2,2,3,4,10.61482143,13.13235982,0,Located in front of class FIVE & SIX,,,
20353,BO0202004,BO,2,2,4,4,10.64840331,13.11998591,0,"The PU is Located at KIDLINDILA Primary School, In front of Class SIX.",,,
20354,BO0202005,BO,2,2,5,4,10.64854143,13.12001323,0,Located in front of the HEAD MASTER office.,,,
20355,BO0202006,BO,2,2,6,4,10.60178359,13.03331528,0,"The PU is Locatedat RUMIRGO Primary school, under a tree Behind class SIX Block.",,,
20356,BO0202007,BO,2,2,7,4,10.60195971,13.03375591,0,"The PU is Located at RUMIRGO Primary School, Under a tree Behind class FIVE A & B",,,
20357,BO0202008,BO,2,2,8,4,10.59557703,13.03686509,0,"The PU is Located at GUMBERE Primary School, under a tree within the School Premises",,,
20358,BO0202009,BO,2,2,9,5,10.59162109,13.04192778,0,The PU is Located in front of BULAMA BELLO GUMBERE Residence.,,,
20359,BO0202010,BO,2,2,10,6,10.60091678,13.02963007,0,The PU is Locaated at RUMIRGO VIEWING CENTRE.,,,
20360,BO0202011,BO,2,2,11,5,10.60102783,13.03029943,0,Located in front of Mallam IDI S. MAI SAMARI Residence,,,
20361,BO0202012,BO,2,2,12,5,10.6028358,13.02449946,0,The PU is Located in front of Mallam ADAMU GAJI Residence.,,,
20362,BO0202013,BO,2,2,13,5,10.5682955,12.99114029,0,Located in front of BULAMA ILIYA Residence.,,,
20363,BO0202014,BO,2,2,14,4,10.53445178,13.00117994,0,"The PU is Located at PUBAGU Primary School, under a tree in front of class SIX & fIVE Block",,,
20364,BO0202015,BO,2,2,15,16,10.6059528,13.02960006,0,"Located under a tree, Behind theMARKET SQUARE of RUMIRGO TOWN",,,
20365,BO0203001,BO,2,3,1,4,10.74928642,13.2163645,0,"The PU is Located at DILLE CENTRAL Primary School, under a tree in front of class THREE.",,,
20366,BO0203002,BO,2,3,2,5,10.75131535,13.21505079,0,"The PU is Located under a tree, Close to the DISTRICT HEAD Residence.",,,
20367,BO0203003,BO,2,3,3,5,10.84305066,13.22504201,0,Located in front BULAMA JONH Residence under a tree.,,,
20368,BO0203004,BO,2,3,4,4,10.69303885,13.20244497,0,Located at KELLE Primary School.,,,
20369,BO0203005,BO,2,3,5,4,10.81757374,13.18911962,0,"The PU is Located at PUMPUM Primary School, in front of class ONE & THREE. Under a tree.",,,
20370,BO0203006,BO,2,3,6,4,10.65147445,13.26268279,0,Located at YAMUE Primary School. Under a tree Within the School Premises.,,,
20371,BO0203007,BO,2,3,7,5,10.66839898,13.26734091,0,Located in front of BULAMA YAMUE Residence.,,,
20372,BO0203008,BO,2,3,8,4,10.75008276,13.22445193,0,"Located at DILLE Primary School, under a tree within the School premises.",,,
20373,BO0203009,BO,2,3,9,16,10.74728545,13.22185312,0,Located at DILLE MARKET SQUARE under a tree.,,,
20374,BO0203010,BO,2,3,10,5,10.75900113,13.22188015,0,The PU is located in front of MASTER SAMUEL Residence.,,,
20375,BO0203011,BO,2,3,11,5,10.75581722,13.21824914,0,The PU is Located In front of MASTER PAPKA Residence. Under a tree.,,,
20376,BO0203012,BO,2,3,12,4,10.84389638,13.150768,0,The PU is Located under a tree in front of class SIX.,,,
20377,BO0203013,BO,2,3,13,4,10.81378148,13.14705008,0,Located under a tree at WASADA II Primary within the school premises.,,,
20378,BO0203014,BO,2,3,14,5,10.77247715,13.14213749,0,Located under a tree in front of Mallam SHAI'BU Mallam Residence.,,,
20379,BO0203015,BO,2,3,15,5,10.76355372,13.12832676,0,The PU is Located in front of JAURO FARI Residence.,,,
20380,BO0203016,BO,2,3,16,16,10.7690475,13.14669124,0,The PU is Located at HUYUM Village SQUARE.,,,
20381,BO0203017,BO,2,3,17,4,10.7668439,13.15010225,0,Located under tree at the centre of the School premises.,,,
20382,BO0203018,BO,2,3,18,5,10.85689652,13.16295892,0,Located in front of BULAMA MAGAJA ( EMI) Residence.,,,
20383,BO0203019,BO,2,3,19,5,10.85693331,13.16296721,0,Located in front BULAMA EMI Residence.,,,
20384,BO0203020,BO,2,3,20,5,10.7681345,13.14459268,0,Located in front of the HUYUM WARD HEAD Residence.,,,
20385,BO0204001,BO,2,4,1,7,10.57830986,13.22232181,0,Located at TANPUL DISPENSARY.,,,
20386,BO0204002,BO,2,4,2,16,10.57753724,13.22316301,0,Located at the Village Square of TAMPUL.,,,
20387,BO0204003,BO,2,4,3,5,10.57888734,13.21869262,0,Located in front of TALE Residence. Under trees.,,,
20388,BO0204004,BO,2,4,4,4,10.5931002,13.22894614,0,Located at TAMPUL B Primary School in front of Class SIX.,,,
20389,BO0204005,BO,2,4,5,4,10.62663502,13.19284456,0,Located under a tree within the School Premises.,,,
20390,BO0204006,BO,2,4,6,5,10.60411538,13.18828699,0,Located In front of BULAMA WADA VWA Residence.,,,
20391,BO0204007,BO,2,4,7,4,10.60964586,13.24377329,0,"Located at NANGU Primary School, Under a tree.",,,
20392,BO0204008,BO,2,4,8,4,10.57997508,13.20428675,0,Located DAURA Primary School,,,
20393,BO0204009,BO,2,4,9,5,10.50578591,13.24182101,0,Located at WATI in front of TUMWBAYA Residence.,,,
20394,BO0204010,BO,2,4,10,7,10.49873778,13.23706701,0,Located at PARA DISPENSARY.,,,
20395,BO0204011,BO,2,4,11,4,10.49955251,13.23951848,0,"Located in front of Class 4, 5 & 6 Block.",,,
20396,BO0204012,BO,2,4,12,5,10.49464156,13.23879422,0,Located PAKU in front of HAMIDU's Residence.,,,
20397,BO0204013,BO,2,4,13,5,10.49457349,13.23485945,0,Located at GAUDI in front PETER Residence.,,,
20398,BO0204014,BO,2,4,14,5,10.49503921,13.23080549,0,Located in front of JIBRUL Residence under trees.,,,
20399,BO0204015,BO,2,4,15,16,10.49160249,13.23616911,0,Located in front of HUSARA VIEWING CENTRE.,,,
20400,BO0204016,BO,2,4,16,4,10.48910205,13.23457715,0,Located at HUSARA Primary School in front of the HEAD MASTER'S Office.,,,
20401,BO0204017,BO,2,4,17,5,10.4858902,13.23393099,0,Located at HUSARA in front of AUDU'S Residence.,,,
20402,BO0204018,BO,2,4,18,5,10.4844288,13.23333729,0,Located in front of Late LAWAN Residence.,,,
20403,BO0204019,BO,2,4,19,1,10.48863252,13.22261823,0,"Located under a tree, Close to Mallam WADI'S Residence.",,,
20404,BO0205001,BO,2,5,1,4,10.75520479,13.31066492,0,Located under a tree in front of the HEAD MASTER'S Office,,,
20405,BO0205002,BO,2,5,2,5,10.75933168,13.31332645,0,Located in front of LAWANI KOPA Residence.,,,
20406,BO0205003,BO,2,5,3,5,10.75974992,13.31445974,0,Located in front of BUBA DOGO Residence.,,,
20407,BO0205004,BO,2,5,4,5,10.76138825,13.31587748,0,Located at ANG/MARGI in front of MASTERBUNGA Residence.,,,
20408,BO0205005,BO,2,5,5,4,10.77865523,13.31137216,0,"The PU is LOcated at YAFFA Primary school, Under tree in front of the H/M Office.",,,
20409,BO0205006,BO,2,5,6,5,10.71143987,13.29252032,0,Located in front of BULAMA WANKARI Residence.,,,
20410,BO0205007,BO,2,5,7,4,10.7638289,13.26509186,0,Located in front of the H/M Office under a tree.,,,
20411,BO0205008,BO,2,5,8,5,10.76677533,13.26177396,0,Located in front of LAWAN GAMBO Residence.,,,
20412,BO0205009,BO,2,5,9,5,10.76618859,13.2639106,0,Located in front in front of BULAMA MAI DUBA Residence.,,,
20413,BO0205010,BO,2,5,10,16,10.76928214,13.26686423,0,Located at the Village Square under a tree.,,,
20414,BO0205011,BO,2,5,11,5,10.77502758,13.30129252,0,Located at BUWUI in front of SHEHU JAFEYIA Residence.,,,
20415,BO0205012,BO,2,5,12,4,10.85117068,13.28006106,0,Located in front of the HEAD MASTER'S Office Block.,,,
20416,BO0205013,BO,2,5,13,4,10.81897312,13.3113185,0,Located under a tree. Within the School premises.,,,
20417,BO0205014,BO,2,5,14,4,10.73080542,13.29415225,0,Located in front of The HEAD MASTER'S Office.,,,
20418,BO0206001,BO,2,6,1,6,10.68657923,13.27156759,0,Located in front of BETTER LIFE for RURAL WOMEN Office LASSE.,,,
20419,BO0206002,BO,2,6,2,1,10.68723093,13.27102879,0,Located in front of EXPERIANCE BROS PHOTO STUDIO.,,,
20420,BO0206003,BO,2,6,3,5,10.68776324,13.27380071,0,Located in front of MASTER MALA THLAWUR Residence.,,,
20421,BO0206004,BO,2,6,4,5,10.68153742,13.27358151,0,Located in front of KATSALLA Residence under a tree.,,,
20422,BO0206005,BO,2,6,5,5,10.68056576,13.27477115,0,Located in front of BULAMA VWA Residence. Under trees,,,
20423,BO0206006,BO,2,6,6,5,10.68281018,13.26915859,0,Located at LASSA in front of MALLAM WAMPANA Residence.,,,
20424,BO0206007,BO,2,6,7,5,10.6790325,13.26852248,0,Located in front of LAWAN ANDARA Residence.,,,
20425,BO0206008,BO,2,6,8,4,10.69110225,13.27684563,0,Located under a tree Within the School Premises.,,,
20426,BO0206009,BO,2,6,9,5,10.69061822,13.27691265,0,Located in front of MASTER DAUDA WAYEGARI Residence.,,,
20427,BO0206010,BO,2,6,10,4,10.6849485,13.26639262,0,Located at LASSA JUNIOR DAY SEC. SCH  Under a tree,,,
20428,BO0206011,BO,2,6,11,4,10.67000198,13.27198236,0,Located at SAMUWA Primary School,,,
20429,BO0206012,BO,2,6,12,5,10.68393487,13.27544188,0,Located in front of LAWAN LASSA Residence.,,,
20430,BO0207001,BO,2,7,1,4,10.74120817,13.12983678,0,Located at DAY SEC. SCH. In front of the PRINCIPAL Office.,,,
20431,BO0207002,BO,2,7,2,4,10.74134914,13.13025035,0,"Located at CENTRAL Primary School. under a tree, Within the School Premises.",,,
20432,BO0207003,BO,2,7,3,4,10.71487051,13.11820648,0,Located at DUBUNKWA Primary School. under a tree within the School premises.,,,
20433,BO0207004,BO,2,7,4,4,10.71472308,13.11831887,0,Located at DUBUNKWA Primary School in front of the HEAD MASTER'S Office.,,,
20434,BO0207005,BO,2,7,5,4,10.73456517,13.14834477,0,Located in front of class ONE.,,,
20435,BO0207006,BO,2,7,6,4,10.7350268,13.1484344,0,Located behind of class SIX under a tree.,,,
20436,BO0207007,BO,2,7,7,5,10.73699859,13.1394852,0,Located in front of ALHAJI PATALI Residence.,,,
20437,BO0207008,BO,2,7,8,6,10.73703781,13.13035246,0,Located in front of the VIEWING CENTRE,,,
20438,BO0207009,BO,2,7,9,5,10.73710613,13.13009918,0,Located in front of BULAMA Rasidence.,,,
20439,BO0207010,BO,2,7,10,4,10.77903519,13.08109025,0,Located at GWAGUMDI primary school under a tree.,,,
20440,BO0207011,BO,2,7,11,5,10.65780287,13.11642313,0,Located under a tree in front of BULAMA JOWA MALGWI Residence.,,,
20441,BO0207012,BO,2,7,12,4,10.66139077,13.13960812,0,Located in front of the HEAD MASTER'S Office.,,,
20442,BO0207013,BO,2,7,13,4,10.65025269,13.04367854,0,"Located at GWANDANG Primary school, under a tree Behind Class SIX Block.",,,
20443,BO0207014,BO,2,7,14,5,10.64338213,13.02038261,0,Located under a tree in front of BULAMA AUTA Residence,,,
20444,BO0207015,BO,2,7,15,5,10.69498688,13.00667176,0,Located in front of BULAMA DEMBO Residence.,,,
20445,BO0207016,BO,2,7,16,5,10.71402574,12.9995391,0,Located POGU WAPA under a tree in front of MR JOHN POO Residence.,,,
20446,BO0207017,BO,2,7,17,5,10.73292077,13.12490668,0,Located in front of MASTER FATIYANDA Residence.,,,
20447,BO0208001,BO,2,8,1,5,10.70346679,12.82372227,0,Located in front of MR YAMTA CHIROMA Residence.,,,
20448,BO0208002,BO,2,8,2,5,10.70381834,12.83410264,0,Located at LEHO NGWAHI in front of BULAMA ALI Residence.,,,
20449,BO0208003,BO,2,8,3,4,10.70644306,12.81721981,0,Located at LEHO B. Primary School In front of HEAD MASTER'S Office Block.,,,
20450,BO0208004,BO,2,8,4,5,10.71570421,12.79363324,0,Located in front of BULAMA BUKAR Residence.,,,
20451,BO0208005,BO,2,8,5,5,10.71353388,12.79333489,0,Located in front  Mallam AHMADU Residene,,,
20452,BO0208006,BO,2,8,6,5,10.70490594,12.76144817,0,Located in front of Mallam ADAMU'S Residence. Under a tree.,,,
20453,BO0208007,BO,2,8,7,5,10.70582677,12.76004769,0,Located in front of BULAMA MAMMAN Residence.,,,
20454,BO0208008,BO,2,8,8,4,10.70562516,12.74167368,0,Located in front of ALAGORNO Primary School. Infront of the HEAD MASTER Office.,,,
20455,BO0208009,BO,2,8,9,16,10.70997021,12.73905609,0,Loccated at BAKIN KASUWA ALAGARNO.,,,
20456,BO0208010,BO,2,8,10,5,10.71150192,12.73861737,0,Located in front of BULAMA DAHIRU Residence under a tree.,,,
20457,BO0208011,BO,2,8,11,5,10.70861097,12.74007191,0,Located in front BULAMA Residence under a tree.,,,
20458,BO0208012,BO,2,8,12,4,10.67311554,12.69019091,0,Located atNGOHI Primary Schoolin front of the HEAD MASTER Office,,,
20459,BO0208013,BO,2,8,13,5,10.6696353,12.69052383,0,Located in front of YAGA THLAGWAR Residence.,,,
20460,BO0208014,BO,2,8,14,5,10.67066186,12.69100129,0,Located in front of MUSSA THALLALA Residence.,,,
20461,BO0208015,BO,2,8,15,5,10.67055809,12.69108638,0,Located in front of MUSSA THLALALA Residence.,,,
20462,BO0208016,BO,2,8,16,5,10.66616265,12.68940395,0,Located in front of B.A BOJEGE residence.,,,
20463,BO0208017,BO,2,8,17,5,10.67590737,12.65314126,0,Located at SABON GARI HAWUL in front of the BULAMA ALI Residence.,,,
20464,BO0208018,BO,2,8,18,5,10.66557475,12.68988869,0,Located in front of the BULAMA'S Residence under a tree.,,,
20465,BO0208019,BO,2,8,19,5,10.69403223,12.70452963,0,"Located in front of PUPA NYUNYU, Under a tree.",,,
20466,BO0209001,BO,2,9,1,4,10.68522245,12.57322856,0,Located at GARAMBAL Primary school under a tree. Behind Class TWO Block.,,,
20467,BO0209002,BO,2,9,2,5,10.68940248,12.58004363,0,Located at GARANBAL HUSSAINI in front of   Residence. Under a tree.,,,
